#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122292.941592;0.48884689503018386;[2, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1]]]};{"straight": [[0.0, 0.24491619386539257, 0.4897780613846601, 0.7345847366752092, 0.9019973374604583, 1.0693985006690359, 1.2367935384364206, 1.411368444667711, 1.5859462800493604]]};{"straight": [[[-0.5111710928181771, 0.36190860262004787], [-0.2662654321486121, 0.3596371736613414], [-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616], [0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.896167994604998, 0.4402830014841327], [1.0688498159312396, 0.4658852777282226]]]};{"straight": [[1.564866672851859, 2.201167709876423, 2.6687642862539467, 3.0363841970914134, 3.188476634056387, 3.3472802515846087, 3.5157051826851315, 3.703944860848024, 3.890946911880896]]};{"straight": [[4.892146054901555, 4.649894145732465, 4.283637638297067, 2.8276075072495406, 3.1000436819891557, 3.4526048810270926, 3.892382444825291, 4.067699475618209, 4.2999513724856095]]};{"straight": [[-1.5865108489836048, -1.5724789689599887, -1.5515276701418295, -1.5236441426021385, -1.488419200076843, -1.4613591636212575, -1.4424397480330682, -1.4288316139506756, -1.4190119619518133]]};{"straight": [[0.04319345222002088, 0.0714091928794934, 0.09973016069401545, 0.2347768885172976, 0.18603615922212804, 0.13725743903413404, 0.08876174452739298, 0.06710585839731975, 0.04538997576902055]]};{"straight": 110};[-0.26792193618196736, 0.3596525372557201];"straight";0;[[-0.5111710928181771, 0.36190860262004787], [-0.2662654321486121, 0.3596371736613414], [-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616]]
1682122292.995716;0.6137045888292507;[2, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1]]]};{"straight": [[0.0, 0.24486186751926756, 0.48966854280981664, 0.6570811435950658, 0.8244823068036433, 0.9918773445710282, 1.1664522508023187, 1.3410300861839681, 1.5156145459521349]]};{"straight": [[[-0.2662654321486121, 0.3596371736613414], [-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616], [0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.896167994604998, 0.4402830014841327], [1.0688498159312396, 0.4658852777282226], [1.24132595746488, 0.49285540562422]]]};{"straight": [[2.201167709876423, 2.6687642862539467, 3.0363841970914134, 3.188476634056387, 3.3472802515846087, 3.5157051826851315, 3.703944860848024, 3.890946911880896, 4.079323135749981]]};{"straight": [[4.649894145732465, 4.283637638297067, 2.8276075072495406, 3.1000436819891557, 3.4526048810270904, 3.8923824448252886, 4.067699475618209, 4.2999513724856095, 1.9791223639325954]]};{"straight": [[-1.5724789689599887, -1.5515276701418295, -1.5236441426021385, -1.488419200076843, -1.4613591636212575, -1.4424397480330682, -1.4288316139506756, -1.4190119619518133, -1.4129847670314621]]};{"straight": [[0.0714091928794934, 0.09973016069401545, 0.2347768885172976, 0.18603615922212804, 0.13725743903413404, 0.08876174452739298, 0.06710585839731975, 0.04538997576902055, 0.023661196757744644]]};{"straight": 120};[-0.14302499128416407, 0.3606496243072872];"straight";0;[[-0.2662654321486121, 0.3596371736613414], [-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616]]
1682122293.0679154;0.8012460138836521;[2, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1]]]};{"straight": [[0.0, 0.2448066752905491, 0.41221927607579817, 0.5796204392843758, 0.7470154770517606, 0.9215903832830512, 1.0961682186647006, 1.2707526784328673, 1.4514315931114328]]};{"straight": [[[-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616], [0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.896167994604998, 0.4402830014841327], [1.0688498159312396, 0.4658852777282226], [1.24132595746488, 0.49285540562422], [1.419685910220483, 0.521714620134071]]]};{"straight": [[2.6687642862539467, 3.0363841970914134, 3.188476634056387, 3.3472802515846087, 3.5157051826851315, 3.703944860848024, 3.890946911880896, 4.079323135749981, 4.166059121919406]]};{"straight": [[4.283637638297067, 2.827607507249541, 3.100043681989155, 3.4526048810270904, 3.8923824448252886, 4.067699475618209, 4.2999513724856095, 1.9791223639325954, -4.149576472377645]]};{"straight": [[-1.5515276701418295, -1.5236441426021385, -1.488419200076843, -1.4613591636212575, -1.4424397480330682, -1.4288316139506756, -1.4190119619518133, -1.4129847670314621, -1.4073180181224714]]};{"straight": [[0.09973016069401545, 0.2347768885172976, 0.18603615922212804, 0.13725743903413404, 0.08876174452739298, 0.06710585839731975, 0.04538997576902055, 0.023661196757744644, 0.039067080255498085]]};{"straight": 130};[0.044490114866226074, 0.3638000292587515];"straight";0;[[-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616]]
1682122293.1208143;0.9537925188375174;[3, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1], [6, 1]]]};{"straight": [[0.0, 0.2448066752905491, 0.41221927607579817, 0.5796204392843758, 0.7470154770517606, 0.9215903832830512, 1.0961682186647006, 1.2707526784328673, 1.4514315931114328]]};{"straight": [[[-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616], [0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196879772648088, 0.5217034007077014]]]};{"straight": [[2.6687642862539467, 3.0363841970914134, 3.188476634056387, 3.3472802515846087, 3.5157051826851315, 3.703818133636825, 3.8908350878115248, 4.079340438761495, 4.278139200215013]]};{"straight": [[4.283637638297067, 2.827607507249541, 3.100043681989155, 3.4526048810270904, 3.889693727512535, 4.067895876882997, 4.302847850159735, 4.597815423170215, 2.3902942510034575]]};{"straight": [[-1.5515276701418295, -1.5236441426021385, -1.488419200076843, -1.4613591636212575, -1.4424397480330682, -1.4288158523931118, -1.4190136786162364, -1.413032666593745, -1.4073806346068283]]};{"straight": [[0.09973016069401545, 0.2347768885172976, 0.18603615922212804, 0.13725743903413404, 0.08897927507104503, 0.06709619196814101, 0.0452013030699114, 0.02331826703705016, 0.03924647926900969]]};{"straight": 140};[0.19697762576646807, 0.3687778773589997];"straight";0;[[-0.021411827109256116, 0.3616487064735043], [0.22326451318194, 0.36963599440616], [0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292]]
1682122293.2013364;1.263644519036053;[3, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1], [6, 1]]]};{"straight": [[0.0, 0.16740116320857762, 0.3347962009759624, 0.509371107207253, 0.6839489425889025, 0.8585334023570691, 1.0392123170356347, 1.2198844796441959, 1.4005673590100471]]};{"straight": [[[0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196879772648088, 0.5217034007077014], [1.5978358701656927, 0.5518145566982889], [1.77568023412861, 0.58370104594021]]]};{"straight": [[3.188476634056387, 3.3472802515846087, 3.5157051826851315, 3.703818133636825, 3.8908350878115248, 4.079340438761495, 4.278139200215013, 4.377921228119067, 4.220356919894014]]};{"straight": [[3.100043681989155, 3.4526048810270913, 3.889693727512535, 4.067895876882995, 4.302847850159738, 4.5978154231702115, 2.3902942510034575, -3.7490595486224176, -3.3126728322474226]]};{"straight": [[-1.488419200076843, -1.4613591636212575, -1.4424397480330682, -1.4288158523931118, -1.4190136786162364, -1.413032666593745, -1.4073806346068283, -1.3988507813327067, -1.3874441034118432]]};{"straight": [[0.18603615922212804, 0.13725743903413404, 0.08897927507104503, 0.06709619196814101, 0.0452013030699114, 0.02331826703705016, 0.03924647926900969, 0.05517434180442402, 0.0710825236238004]]};{"straight": 150};[0.5058364755702165, 0.3917778720492714];"straight";0;[[0.3902872019411233, 0.38058238813678147], [0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292]]
1682122293.2571507;1.453440891116639;[4, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[null, null], [2, 2], [3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.16739503776738482, 0.34196994399867536, 0.5165477793803248, 0.6911322391484914, 0.8718111538270569, 1.0524833164356182, 1.2331661958014695, 1.4068473498233915]]};{"straight": [[[0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688]]]};{"straight": [[3.3472802515846087, 3.5157051826851315, 3.703818133636825, 3.8908350878115248, 4.079340438761495, 4.278099276306473, 4.290156967520086, 4.126788278382223, 3.9814080396249074]]};{"straight": [[3.452604881027091, 3.8896937275125354, 4.0678958768829965, 4.302847850159738, 4.596870104002802, 0.28591396299110666, -3.805189833686339, -3.393492872733568, -3.0389892387470363]]};{"straight": [[-1.4613591636212575, -1.4424397480330682, -1.4288158523931118, -1.4190136786162364, -1.413032666593745, -1.4073758127526064, -1.3988509169243493, -1.3874565660081613, -1.3724174181150899]]};{"straight": [[0.13725743903413404, 0.08897927507104503, 0.06709619196814101, 0.0452013030699114, 0.02337507360644421, 0.03924325557030645, 0.05512307045745522, 0.07100756908869077, 0.1021966221725794]]};{"straight": 160};[0.6944504906929394, 0.4132510729846759];"straight";0;[[0.5569235308655228, 0.3967276591637364], [0.72317651155255, 0.41670241031292], [0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422]]
1682122293.3300886;1.7180754519777421;[4, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[2, 2], [3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17457783538164948, 0.3491622951498161, 0.5298412098283816, 0.7105133724369429, 0.8911962518027943, 1.0648774058247163, 1.2385505938475168, 1.4122141083096778]]};{"straight": [[[0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238]]]};{"straight": [[3.703818133636825, 3.8908350878115248, 4.079340438761495, 4.278099276306473, 4.290156967520086, 4.126788278382223, 3.9814080396249074, 3.846560551852718, 3.721004185294553]]};{"straight": [[4.067895876882996, 4.302847850159737, 4.596870104002802, 0.28591396299110666, -3.8051898336863363, -3.393492872733568, -3.0389892387470363, -2.7356233548323545, -1.4320457441312413]]};{"straight": [[-1.4288158523931118, -1.4190136786162364, -1.413032666593745, -1.4073758127526064, -1.3988509169243493, -1.3874565660081613, -1.3724174181150899, -1.3519605650802358, -1.3260937664464545]]};{"straight": [[0.06709619196814101, 0.0452013030699114, 0.02337507360644421, 0.03924325557030645, 0.05512307045745522, 0.07100756908869077, 0.1021966221725794, 0.13338629627987952, 0.16439164050703084]]};{"straight": 170};[0.9565409480228967, 0.44923684143719];"straight";0;[[0.8961493055080585, 0.44028241780943267], [1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422]]
1682122293.384358;1.9314979366633507;[5, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[2, 2], [3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17458445976816664, 0.35526337444673206, 0.5359355370552934, 0.7166184164211448, 0.8902995704430667, 1.0639727584658671, 1.2376362729280281, 1.464524368067225]]};{"straight": [[[1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718]]]};{"straight": [[3.8908350878115248, 4.079340438761495, 4.278099276306473, 4.290156967520086, 4.118202707035586, 3.954249474145765, 3.801287228970199, 3.6576389537572287, 3.4788309127864943]]};{"straight": [[4.302847850159737, 4.596870104002802, 0.28591396299110666, -4.001079888699125, -3.810156144765456, -3.415335205611544, -3.08487906745408, -2.812087155785971, -1.7277824645367454]]};{"straight": [[-1.4190136786162364, -1.413032666593745, -1.4073758127526064, -1.3988509169243493, -1.3874565660081613, -1.3724174181150899, -1.3519605650802358, -1.3260937664464545, -1.2766811449291975]]};{"straight": [[0.0452013030699114, 0.02337507360644421, 0.03924325557030645, 0.05512307045745522, 0.07100756908869077, 0.1021966221725794, 0.13338629627987952, 0.16439164050703084, 0.271230599442429]]};{"straight": 180};[1.1675409357055218, 0.48131933186601433];"straight";0;[[1.0688378144056625, 0.4658873856480696], [1.24132595746488, 0.49285540562422], [1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021]]
1682122293.4583702;2.2392158808464173;[5, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.18067216260856134, 0.3613550419744127, 0.5350361959963347, 0.7087093840191352, 0.8823728984812963, 1.1092609936204931, 1.3363089418625074]]};{"straight": [[[1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[4.278099276306473, 4.290156967520086, 4.118202707035586, 3.954249474145765, 3.801287228970199, 3.6576389537572287, 3.4788309127864943, 3.3641768075705705]]};{"straight": [[0.28591396299110666, -4.001079888699125, -3.810156144765456, -3.415335205611544, -3.08487906745408, -2.812087155785971, -1.7277824645367454, 0.0]]};{"straight": [[-1.4073758127526064, -1.3988509169243493, -1.3874565660081613, -1.3724174181150899, -1.3519605650802358, -1.3260937664464545, -1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.03924325557030645, 0.05512307045745522, 0.07100756908869077, 0.1021966221725794, 0.13338629627987952, 0.16439164050703084, 0.271230599442429, 0.37904768665421157]]};{"straight": 190};[1.4712977103499065, 0.5304274091695927];"straight";0;[[1.4196895841147394, 0.5217042675096014], [1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021]]
1682122293.5119133;2.4696254799814827;[6, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.18068287936585134, 0.35436403338777334, 0.5280372214105739, 0.701700735872735, 0.9285888310119319, 1.1556367792539461]]};{"straight": [[[1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[4.290156967520086, 4.118202707035586, 3.954249474145765, 3.801287228970199, 3.6576389537572287, 3.4788309127864943, 3.3641768075705705]]};{"straight": [[-4.001079888699125, -3.810156144765456, -3.415335205611544, -3.08487906745408, -2.812087155785971, -1.7277824645367454, 0.0]]};{"straight": [[-1.3988509169243493, -1.3874565660081613, -1.3724174181150899, -1.3519605650802358, -1.3260937664464545, -1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.05512307045745522, 0.07100756908869077, 0.1021966221725794, 0.13338629627987952, 0.16439164050703084, 0.271230599442429, 0.37904768665421157]]};{"straight": 200};[1.6983145179274861, 0.5698302838291074];"straight";0;[[1.5978424959458692, 0.5518168331152854], [1.77568023412861, 0.58370104594021], [1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238]]
1682122293.5878623;2.7772028028029845;[6, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.1736731880228005, 0.34733670248496157, 0.5742247976241585, 0.8012727458661727]]};{"straight": [[[1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[3.954249474145765, 3.801287228970199, 3.6576389537572287, 3.4788309127864943, 3.3641768075705705]]};{"straight": [[-3.415335205611544, -3.08487906745408, -2.812087155785971, -1.7277824645367454, 0.0]]};{"straight": [[-1.3724174181150899, -1.3519605650802358, -1.3260937664464545, -1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.1021966221725794, 0.13338629627987952, 0.16439164050703084, 0.271230599442429, 0.37904768665421157]]};{"straight": 210};[2.000347607887673, 0.6280042162017506];"straight";0;[[1.9462059941126433, 0.6165686769496688], [2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238]]
1682122293.64213;2.983285930461387;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17366351446216108, 0.40055160960135794, 0.6275995578433722]]};{"straight": [[[2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[3.801287228970199, 3.6576389537572287, 3.4788309127864943, 3.3641768075705705]]};{"straight": [[-3.08487906745408, -2.812087155785971, -1.7277824645367454, 0.0]]};{"straight": [[-1.3519605650802358, -1.3260937664464545, -1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.13338629627987952, 0.16439164050703084, 0.271230599442429, 0.37904768665421157]]};{"straight": 220};[2.201558720866561, 0.6725811393847082];"straight";0;[[2.1161164649749518, 0.6524563744785843], [2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]
1682122293.7247467;3.282889007640346;[6, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.2268880951391969, 0.45393604338121113]]};{"straight": [[[2.28518408037588, 0.69227795898238], [2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[3.6576389537572287, 3.4788309127864943, 3.3641768075705705]]};{"straight": [[-2.812087155785971, -1.7277824645367454, 0.0]]};{"straight": [[-1.3260937664464545, -1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.16439164050703084, 0.271230599442429, 0.37904768665421157]]};{"straight": 230};[2.4913156950302273, 0.7487471117046324];"straight";0;[[2.28518408037588, 0.69227795898238]]
1682122293.7807417;3.4753404346732677;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.22704794824201424]]};{"straight": [[[2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]]};{"straight": [[3.4788309127864943, 3.3641768075705705]]};{"straight": [[-1.7277824645367454, 0.0]]};{"straight": [[-1.2766811449291975, -1.2028681581091163]]};{"straight": [[0.271230599442429, 0.37904768665421157]]};{"straight": 240};[2.6737738937218287, 0.81016920520738];"straight";0;[[2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]
1682122293.85674;3.4753404346732677;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0], [8, 0], [9, 0], [10, 0]]]};{"straight": [[0.0, 0.22704794824201424, 0.39836306097743324, 0.5692177019596057, 0.7017901489717597, 0.8345653750765695, 0.982200051662058, 1.1297838219063157]]};{"straight": [[[2.504164507338734, 0.752267006242718], [2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.133154168493542, 1.053804380479817], [3.23366042306777, 1.14057194171277], [3.3379178451843274, 1.2450789712693866], [3.4353737948673504, 1.35592996071523]]]};{"straight": [[2.7752028215931444, 2.5604090240507804, 2.465200580705885, 2.464842646360156, 2.4645648760208205, 2.5140507648039674, 2.610343274765942, 2.7257192364113134]]};{"straight": [[-2.5238200552164396, -1.3964922874813983, -0.00516413188061854, -0.005164131880618502, 0.9277755614643461, 1.6711546891174942, 2.0857759041118102, 0.0]]};{"straight": [[-1.2766811449291975, -1.2028681581091163, -1.1198540017037597, -0.998759655943346, -0.8998381296810009, -0.820602074542593, -0.7502418682422936, -0.6945572207503133]]};{"straight": [[0.271230599442429, 0.3785643662994032, 0.5938039045306531, 0.8229844043973342, 0.669576536971239, 0.525828425362406, 0.4268386235805329, 0.32792556979327675]]};{"straight": 250};[2.6737738937218287, 0.81016920520738];"straight";0;[[2.504164507338734, 0.752267006242718], [2.718883985631769, 0.8255691401566401]]
1682122293.9077628;3.605583295125443;[8, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0]]]};{"straight": [[0.0, 0.17131511273541897, 0.34216975371759145, 0.4747422007297454, 0.6075174268345551, 0.7551521034200437, 0.9027358736643014, 1.0889254612642267, 1.2751542713888029]]};{"straight": [[[2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3379027059673603, 1.2450686361493848], [3.43537379486735, 1.35592996071523], [3.550422217411134, 1.5023328557999132], [3.6581458700387994, 1.6542322715560003]]]};{"straight": [[2.5604090240507804, 2.465200580705885, 2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.610627422849171, 2.726105776332602, 2.8954552204900756, 3.069005624519414]]};{"straight": [[-1.3964922874813985, -0.0051641318806185405, 0.005765521712368784, 0.9210793878492896, 1.6723866452969371, 2.0878893451560114, 2.5565560415625375, 2.7792009968170914, 0.0]]};{"straight": [[-1.2028681581091163, -1.1198540017037597, -0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502539681204224, -0.6945966554296448, -0.6394745903967233, -0.5962054881457188]]};{"straight": [[0.3785643662994032, 0.5938039045306531, 0.8211854175068348, 0.670358721228608, 0.5255402509784846, 0.42643542797888334, 0.32793877092886736, 0.2640460902286344, 0.20083405913840793]]};{"straight": 260};[2.794605613718538, 0.8581532724657471];"straight";0;[[2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801]]
1682122293.9799247;3.7837116249638685;[9, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 1]]]};{"straight": [[0.0, 0.17085464098217248, 0.3034270879943264, 0.4362023140991361, 0.5838369906846247, 0.7314207609288824, 0.9176103485288079, 1.103839158653384, 1.3220398424574007]]};{"straight": [[[2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504246849180996, 1.5023308572500607], [3.6581458700387994, 1.654232271556], [3.7769038681246103, 1.8372801079790624]]]};{"straight": [[2.465200580705885, 2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.6103893168369896, 2.7260151853455006, 2.8953773349807426, 3.068829449573041, 3.28187619574379]]};{"straight": [[-0.0051641318806185405, 0.0057655217123687855, 0.9210793878492896, 1.6681764031500046, 2.090427708468121, 2.5566712227529096, 2.7775086946927434, 3.1003504435352505, 3.1992962276229173]]};{"straight": [[-1.1198540017037597, -0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502584018351092, -0.6946249107463373, -0.6394740511670799, -0.5961780153043449, -0.5561139497647074]]};{"straight": [[0.5938039045306531, 0.8211854175068348, 0.670358721228608, 0.526206262976926, 0.42614086647358734, 0.3279451241593191, 0.2642622098406575, 0.20086025771492655, 0.16633522217242094]]};{"straight": 270};[2.95441505290267, 0.9368339383165613];"straight";0;[[2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277]]
1682122294.0301847;3.9098992510333908;[9, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 1]]]};{"straight": [[0.0, 0.13257244701215393, 0.2653476731169637, 0.4129823497024523, 0.56056611994671, 0.7467557075466353, 0.9329845176712115, 1.1511852014752282, 1.369384646513513]]};{"straight": [[[3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504246849180996, 1.5023308572500607], [3.6581458700387994, 1.654232271556], [3.7769038681246103, 1.8372801079790624], [3.8889434263366405, 2.0245223893115596]]]};{"straight": [[2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.6103893168369896, 2.7260151853455006, 2.8953773349807426, 3.068829449573041, 3.28187619574379, 3.4881056014619927]]};{"straight": [[0.005765521712368784, 0.9210793878492892, 1.6681764031500046, 2.090427708468121, 2.556671222752911, 2.7775086946927434, 3.1003504435352505, 3.1992962276229173, 0.0]]};{"straight": [[-0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502584018351092, -0.6946249107463373, -0.6394740511670799, -0.5961780153043449, -0.5561139497647074, -0.5235703582300948]]};{"straight": [[0.8211854175068348, 0.670358721228608, 0.526206262976926, 0.42614086647358734, 0.3279451241593191, 0.2642622098406575, 0.20086025771492655, 0.16633522217242094, 0.13200051196667445]]};{"straight": 280};[3.0615780991840906, 1.0023584747538699];"straight";0;[[3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277]]
